Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1212,60,Female,Pants,Clothing,77,Rhode Island,M,Silver,Spring,3.7,No,Free Shipping,No,No,10,Debit Card,Quarterly
1213,38,Female,Hat,Accessories,50,Nebraska,M,Brown,Summer,4.9,No,2-Day Shipping,No,No,14,Venmo,Every 3 Months
1214,28,Male,Hat,Accessories,49,Delaware,L,Yellow,Spring,,No,Next Day Air,No,No,6,Debit Card,Annually
1215,38,Male,Socks,Clothing,37,Nebraska,L,Charcoal,Winter,4.4,No,2-Day Shipping,No,No,3,PayPal,Quarterly
1216,18,Male,Sandals,Footwear,45,Wisconsin,M,Orange,Spring,3.0,No,Standard,No,No,8,Bank Transfer,Annually
1217,42,Male,Socks,Clothing,81,Colorado,M,Pink,Winter,4.4,No,2-Day Shipping,No,No,7,Cash,Quarterly
1218,41,Female,Backpack,Accessories,67,Connecticut,S,Gold,Spring,4.3,No,2-Day Shipping,No,No,8,Cash,Every 3 Months
1219,56,Female,Hat,Accessories,78,Louisiana,S,Peach,Spring,3.9,No,Store Pickup,No,No,25,Debit Card,Monthly
1220,18,Male,Shoes,Footwear,53,Minnesota,S,Peach,Fall,3.3,Yes,Next Day Air,No,No,21,Credit Card,Monthly
1221,61,Male,Belt,Accessories,63,New York,S,Yellow,Spring,4.3,No,Store Pickup,No,No,7,PayPal,Quarterly
1222,56,Male,Jacket,Outerwear,91,Delaware,L,Violet,Spring,3.2,Yes,Express,No,No,2,Bank Transfer,Annually
1223,63,Female,Sandals,Footwear,69,Washington,L,Indigo,Summer,4.0,No,Next Day Air,Yes,Yes,21,Venmo,Monthly
1224,43,Female,Hoodie,Clothing,83,Delaware,L,Purple,Fall,3.5,No,Free Shipping,No,No,14,Credit Card,Quarterly
1225,59,Male,Shoes,Footwear,66,Hawaii,L,Teal,Spring,3.1,No,Store Pickup,Yes,Yes,26,Debit Card,Quarterly
1226,22,Female,Jacket,Outerwear,68,Wisconsin,XL,Beige,Spring,3.4,No,Store Pickup,Yes,Yes,26,Venmo,Bi-Weekly
1227,55,Male,Socks,Clothing,26,Maine,XL,Purple,Summer,4.9,Yes,Store Pickup,Yes,Yes,10,Bank Transfer,Quarterly
1228,32,Male,Gloves,Accessories,64,New Hampshire,M,Violet,Fall,3.1,No,Next Day Air,No,No,8,Bank Transfer,Annually
1229,19,Female,Blouse,Clothing,68,Michigan,S,Brown,Spring,,No,Standard,No,No,9,PayPal,Annually
1230,27,Male,Backpack,Accessories,75,Illinois,S,Red,Summer,4.3,No,Standard,No,No,18,Venmo,Monthly
1231,44,Male,Socks,Clothing,45,Montana,XL,Black,Spring,3.6,No,Store Pickup,No,No,11,PayPal,Quarterly
1232,32,Female,Gloves,Accessories,56,Rhode Island,S,Lavender,Summer,3.4,No,Store Pickup,No,No,7,Debit Card,Every 3 Months
1233,50,Male,Skirt,Clothing,39,Alabama,M,Teal,Summer,3.0,Yes,2-Day Shipping,No,No,8,Debit Card,Every 3 Months
1234,18,Female,Gloves,Accessories,31,Utah,M,Yellow,Fall,4.5,No,Express,No,No,5,Bank Transfer,Annually
1235,18,Male,T-shirt,Clothing,72,Georgia,M,Red,Spring,3.0,Yes,Standard,No,No,30,Debit Card,Bi-Weekly
1236,65,Male,Handbag,Accessories,77,Virginia,M,Red,Winter,2.1,No,Express,No,No,32,Cash,Quarterly
1237,58,Male,Gloves,Accessories,78,Wisconsin,L,Gold,Spring,3.9,No,Next Day Air,Yes,Yes,9,Debit Card,Annually
1238,28,Male,Backpack,Accessories,70,Washington,M,Teal,Winter,2.9,Yes,2-Day Shipping,Yes,Yes,23,PayPal,Monthly
1239,44,Male,Skirt,Clothing,91,North Carolina,L,Pink,Fall,3.6,No,Express,Yes,Yes,6,PayPal,Quarterly
1240,59,Male,Sweater,Clothing,58,Virginia,S,White,Summer,2.9,Yes,Next Day Air,Yes,Yes,11,Venmo,Annually
1241,50,Female,Socks,Clothing,72,Texas,L,Peach,Summer,3.4,No,Standard,No,No,19,Cash,Monthly
1242,46,Male,Coat,Outerwear,53,New York,M,Beige,Winter,3.6,Yes,Standard,Yes,Yes,22,Venmo,Monthly
1243,60,Male,Shorts,Clothing,20,Vermont,M,Maroon,Winter,3.9,No,Store Pickup,Yes,Yes,17,Cash,Quarterly
1244,33,Male,Jewelry,Accessories,49,Louisiana,XL,Silver,Fall,4.6,No,2-Day Shipping,No,No,6,Bank Transfer,Annually
1245,44,Male,Socks,Clothing,62,Tennessee,XL,Silver,Spring,3.7,Yes,2-Day Shipping,No,No,28,Credit Card,Bi-Weekly
1246,44,Male,Scarf,Accessories,61,Washington,L,Indigo,Winter,3.8,No,2-Day Shipping,No,No,5,Cash,Annually
1247,40,Female,Sweater,Clothing,61,New York,XL,Charcoal,Summer,3.6,Yes,2-Day Shipping,Yes,Yes,16,Credit Card,Monthly
1248,38,Male,Handbag,Accessories,63,Connecticut,M,Turquoise,Spring,4.3,No,Store Pickup,Yes,Yes,38,PayPal,Monthly
1249,45,Female,Socks,Clothing,86,Hawaii,M,Teal,Winter,3.0,No,Next Day Air,Yes,Yes,9,PayPal,Quarterly
1250,45,Female,Jeans,Clothing,76,Florida,M,Turquoise,Spring,3.4,Yes,Free Shipping,Yes,Yes,20,PayPal,Monthly
1251,28,Male,Hoodie,Clothing,52,Nebraska,L,Pink,Summer,3.7,Yes,Free Shipping,No,No,17,PayPal,Monthly
1252,56,Male,Blouse,Clothing,24,Michigan,L,Teal,Spring,3.2,Yes,Standard,No,No,18,Cash,Monthly
1253,29,Male,Gloves,Accessories,40,Tennessee,XL,Lavender,Summer,4.6,No,Standard,No,No,15,Cash,Annually
1254,41,Female,Jacket,Outerwear,89,Iowa,L,Silver,Winter,3.8,No,Express,Yes,Yes,19,Venmo,Bi-Weekly
1255,40,Male,Sunglasses,Accessories,55,Florida,L,Maroon,Spring,3.0,Yes,2-Day Shipping,Yes,Yes,13,Venmo,Every 3 Months
1256,49,Female,Boots,Footwear,77,New Mexico,S,Silver,Spring,3.9,Yes,Free Shipping,No,No,16,Debit Card,Bi-Weekly
1257,18,Female,Jewelry,Accessories,67,Connecticut,S,Brown,Winter,4.5,No,Express,No,No,21,Debit Card,Bi-Weekly
1258,57,Female,Socks,Clothing,57,Virginia,M,Gray,Spring,3.3,No,Standard,No,No,31,Credit Card,Bi-Weekly
1259,34,Male,Skirt,Clothing,63,California,L,Cyan,Spring,,Yes,Store Pickup,Yes,Yes,19,Credit Card,Monthly
1260,62,Female,Shorts,Clothing,47,Missouri,M,Lavender,Fall,3.9,No,Store Pickup,Yes,Yes,9,Credit Card,Every 3 Months
1261,37,Male,Blouse,Clothing,100,West Virginia,XL,Teal,Summer,3.8,Yes,Free Shipping,No,No,13,Cash,Every 3 Months
1262,43,Male,Sneakers,Footwear,45,Nevada,L,Blue,Winter,4.4,No,Express,Yes,Yes,17,Cash,Monthly
1263,70,Male,Handbag,Accessories,81,South Dakota,M,Red,Spring,3.9,Yes,Standard,Yes,Yes,9,Credit Card,Annually
1264,40,Female,Belt,Accessories,70,Michigan,L,Teal,Fall,4.0,No,Store Pickup,No,No,5,Cash,Annually
1265,63,Female,Handbag,Accessories,67,Pennsylvania,M,Pink,Winter,3.8,No,Next Day Air,No,No,11,PayPal,Annually
1266,45,Female,Sweater,Clothing,62,Oklahoma,L,Pink,Fall,2.6,Yes,Next Day Air,Yes,Yes,11,Bank Transfer,Monthly
1267,50,Male,Handbag,Accessories,33,Montana,M,Brown,Spring,4.0,No,Standard,No,No,6,Venmo,Quarterly
1268,45,Female,Socks,Clothing,40,Colorado,M,Peach,Spring,3.9,No,Express,No,No,9,Bank Transfer,Quarterly
1269,57,Male,Socks,Clothing,46,Wisconsin,S,Cyan,Spring,3.5,No,Free Shipping,No,No,2,Credit Card,Quarterly
1270,34,Male,Pants,Clothing,70,Arizona,M,Gold,Winter,2.2,Yes,Express,No,No,9,Debit Card,Annually
1271,29,Female,Blouse,Clothing,72,Louisiana,L,Turquoise,Spring,4.1,No,Next Day Air,No,No,15,Venmo,Quarterly
1272,34,Male,Hat,Accessories,68,North Carolina,XL,Peach,Spring,3.2,Yes,Store Pickup,Yes,Yes,10,Cash,Every 3 Months
1273,45,Male,Socks,Clothing,68,Rhode Island,XL,Yellow,Summer,3.0,Yes,Store Pickup,Yes,Yes,10,Bank Transfer,Quarterly
1274,41,Female,Sweater,Clothing,81,Nebraska,S,Magenta,Summer,3.0,Yes,Standard,No,No,37,Credit Card,Weekly
1275,55,Male,Boots,Footwear,27,Massachusetts,XL,Green,Spring,2.5,No,Store Pickup,Yes,Yes,18,Credit Card,Quarterly
1276,64,Male,Coat,Outerwear,39,Massachusetts,S,Yellow,Summer,3.9,Yes,Standard,Yes,Yes,15,Debit Card,Monthly
1277,29,Male,Belt,Accessories,38,Wisconsin,S,Peach,Winter,5.0,Yes,Next Day Air,No,No,15,Cash,Every 3 Months
1278,33,Male,Hat,Accessories,72,Kentucky,L,Turquoise,Spring,3.4,No,Free Shipping,No,No,12,Debit Card,Every 3 Months
1279,22,Female,Boots,Footwear,28,Texas,XL,Black,Winter,4.1,No,2-Day Shipping,No,No,20,Bank Transfer,Bi-Weekly
1280,70,Female,Shorts,Clothing,58,Arizona,XL,Olive,Fall,3.6,No,Free Shipping,No,No,21,Credit Card,Fortnightly
1281,49,Male,Hoodie,Clothing,43,North Carolina,L,Teal,Summer,3.9,No,Express,Yes,Yes,9,Venmo,Annually
1282,51,Male,T-shirt,Clothing,66,Ohio,M,Teal,Fall,3.7,Yes,Store Pickup,Yes,Yes,10,Credit Card,Quarterly
1283,24,Male,Shirt,Clothing,56,North Dakota,S,Purple,Summer,4.2,No,Store Pickup,No,No,31,PayPal,Bi-Weekly
1284,44,Female,Jacket,Outerwear,72,Michigan,S,Charcoal,Spring,2.9,No,Standard,No,No,4,Venmo,Annually
1285,52,Female,Scarf,Accessories,51,Ohio,M,Olive,Spring,3.8,No,Next Day Air,No,No,29,Debit Card,Bi-Weekly
1286,40,Female,Coat,Outerwear,79,Minnesota,M,Blue,Spring,4.3,No,Express,No,No,12,Debit Card,Every 3 Months
1287,60,Male,Belt,Accessories,80,New Jersey,S,Teal,Fall,4.2,No,Next Day Air,No,No,27,Cash,Fortnightly
1288,70,Male,Sunglasses,Accessories,83,Vermont,M,Peach,Spring,3.9,Yes,Free Shipping,Yes,Yes,7,Cash,Quarterly
1289,30,Male,Handbag,Accessories,51,North Dakota,M,Charcoal,Spring,3.8,No,Express,Yes,Yes,10,Venmo,Annually
1290,29,Female,Scarf,Accessories,43,Oregon,L,Red,Spring,3.5,No,2-Day Shipping,No,No,11,Debit Card,Every 3 Months
1291,31,Male,Belt,Accessories,60,Wisconsin,M,Purple,Spring,3.5,No,Express,No,No,11,PayPal,Every 3 Months
1292,68,Female,Sweater,Clothing,90,Hawaii,M,Black,Winter,2.8,No,Free Shipping,No,No,20,Debit Card,Bi-Weekly
1293,60,Female,Jewelry,Accessories,56,New Jersey,L,Blue,Spring,4.1,No,Next Day Air,No,No,22,PayPal,Fortnightly
1294,42,Male,Pants,Clothing,71,North Carolina,L,Cyan,Fall,4.5,No,Standard,No,No,5,Credit Card,Every 3 Months
1295,45,Male,Scarf,Accessories,70,Ohio,M,Black,Summer,3.9,No,Next Day Air,No,No,16,Bank Transfer,Monthly
1296,32,Male,Skirt,Clothing,70,Connecticut,S,Olive,Spring,3.7,No,Express,No,No,3,Bank Transfer,Annually
1297,57,Male,Hat,Accessories,83,Rhode Island,XL,Turquoise,Summer,4.1,Yes,2-Day Shipping,No,No,20,Bank Transfer,Monthly
1298,38,Male,Hoodie,Clothing,37,Georgia,L,Black,Spring,2.4,No,2-Day Shipping,No,No,8,PayPal,Annually
1299,40,Female,T-shirt,Clothing,43,Massachusetts,M,Peach,Summer,3.4,No,2-Day Shipping,Yes,Yes,38,Bank Transfer,Fortnightly
1300,53,Male,Scarf,Accessories,64,Oklahoma,M,Lavender,Winter,3.7,Yes,Free Shipping,No,No,9,Credit Card,Every 3 Months
1301,41,Male,Shorts,Clothing,84,Indiana,M,Teal,Fall,2.7,Yes,Free Shipping,No,No,29,Credit Card,Quarterly
1302,40,Female,Coat,Outerwear,88,Connecticut,S,Maroon,Winter,3.7,No,Express,No,No,24,Debit Card,Quarterly
1303,44,Female,Scarf,Accessories,56,North Dakota,M,Pink,Fall,2.6,No,Express,No,No,8,Cash,Every 3 Months
1304,56,Male,T-shirt,Clothing,74,Iowa,XL,White,Winter,4.1,No,Express,Yes,Yes,12,Cash,Monthly
1305,69,Female,Dress,Clothing,57,Tennessee,M,Brown,Spring,3.8,Yes,Standard,Yes,Yes,18,Bank Transfer,Monthly
1306,53,Female,Shoes,Footwear,47,Vermont,M,Gray,Spring,3.5,No,Store Pickup,Yes,Yes,6,Debit Card,Quarterly
1307,56,Female,Scarf,Accessories,36,Louisiana,L,Gold,Summer,4.2,No,Next Day Air,No,No,8,Credit Card,Every 3 Months
1308,41,Female,Pants,Clothing,56,Oregon,M,Charcoal,Fall,3.8,No,Next Day Air,Yes,Yes,28,Bank Transfer,Bi-Weekly
1309,33,Male,Pants,Clothing,58,Idaho,L,Pink,Winter,4.0,Yes,2-Day Shipping,No,No,33,Venmo,Quarterly
1310,54,Female,Hat,Accessories,79,Washington,M,Beige,Spring,3.9,Yes,Store Pickup,Yes,Yes,29,Credit Card,Quarterly
1311,47,Male,Jacket,Outerwear,77,Illinois,S,Indigo,Spring,3.1,No,2-Day Shipping,Yes,Yes,10,PayPal,Annually
1312,23,Female,T-shirt,Clothing,59,Vermont,S,Brown,Winter,4.6,No,Standard,Yes,Yes,7,PayPal,Monthly
1313,39,Female,Sweater,Clothing,59,South Carolina,XL,Peach,Fall,4.4,No,Express,No,No,8,Credit Card,Annually
1314,43,Male,Jeans,Clothing,57,Kansas,L,Red,Summer,4.0,Yes,Free Shipping,Yes,Yes,13,PayPal,Monthly
1315,36,Male,Socks,Clothing,30,Tennessee,L,Magenta,Spring,3.8,No,Standard,No,No,15,Bank Transfer,Monthly
1316,66,Female,Scarf,Accessories,44,New York,S,Magenta,Fall,4.2,Yes,Free Shipping,No,No,12,PayPal,Monthly
1317,51,Female,Coat,Outerwear,81,North Dakota,L,Magenta,Winter,4.4,No,Standard,No,No,8,Bank Transfer,Annually
1318,65,Male,Jacket,Outerwear,66,Maine,M,Charcoal,Spring,4.7,No,Next Day Air,No,No,12,Venmo,Annually
1319,48,Female,Shoes,Footwear,39,Idaho,L,Indigo,Spring,3.3,No,2-Day Shipping,No,No,8,PayPal,Every 3 Months
1320,45,Female,Sweater,Clothing,80,Ohio,M,White,Winter,4.3,No,Free Shipping,No,No,30,Cash,Monthly
1321,30,Male,Coat,Outerwear,95,Arizona,L,Black,Winter,3.5,No,Next Day Air,No,No,15,PayPal,Every 3 Months
1322,44,Male,Hoodie,Clothing,83,Louisiana,S,Silver,Spring,2.7,Yes,Free Shipping,Yes,Yes,20,Credit Card,Quarterly
1323,44,Male,Hoodie,Clothing,65,Delaware,S,Charcoal,Fall,4.2,No,Standard,No,No,5,Credit Card,Every 3 Months
1324,23,Female,Jewelry,Accessories,68,Alabama,L,Blue,Winter,4.6,Yes,Free Shipping,No,No,5,Venmo,Every 3 Months
1325,36,Male,T-shirt,Clothing,58,Alabama,S,Gray,Spring,4.3,No,Next Day Air,No,No,23,Credit Card,Bi-Weekly
1326,39,Female,Sandals,Footwear,63,California,S,Gold,Spring,3.5,No,Next Day Air,No,No,27,Venmo,Monthly
1327,50,Male,Jacket,Outerwear,84,Washington,XL,Gray,Spring,3.8,Yes,Standard,No,No,24,Venmo,Monthly
1328,51,Female,Sandals,Footwear,71,Rhode Island,M,Turquoise,Winter,4.1,No,Express,Yes,Yes,13,Bank Transfer,Quarterly
1329,35,Male,Shoes,Footwear,73,Wyoming,M,Violet,Winter,4.0,Yes,Store Pickup,Yes,Yes,33,Debit Card,Quarterly
1330,51,Male,T-shirt,Clothing,20,California,L,Purple,Spring,4.4,No,Express,Yes,Yes,14,Cash,Annually
1331,41,Female,Skirt,Clothing,76,Wyoming,L,Brown,Spring,4.3,No,Next Day Air,No,No,10,Venmo,Annually
1332,18,Male,Boots,Footwear,69,New Jersey,S,White,Fall,3.3,Yes,2-Day Shipping,No,No,7,Venmo,Every 3 Months
1333,37,Male,Jewelry,Accessories,35,South Carolina,M,Turquoise,Winter,3.8,No,Express,No,No,23,Credit Card,Fortnightly
1334,60,Female,Sneakers,Footwear,63,Texas,M,Black,Winter,3.3,No,2-Day Shipping,Yes,Yes,17,Credit Card,Monthly
1335,19,Female,Jeans,Clothing,69,Indiana,M,Indigo,Spring,3.8,Yes,2-Day Shipping,No,No,27,Debit Card,Monthly
1336,46,Female,Sweater,Clothing,33,Pennsylvania,L,Silver,Summer,2.6,No,Standard,No,No,12,Bank Transfer,Annually
1337,68,Male,Shirt,Clothing,54,North Carolina,XL,Blue,Spring,4.9,Yes,Store Pickup,No,No,8,Debit Card,Quarterly
1338,33,Female,Sunglasses,Accessories,39,Massachusetts,S,Black,Spring,3.3,No,Store Pickup,No,No,28,Bank Transfer,Monthly
1339,44,Female,Boots,Footwear,44,Missouri,S,Peach,Fall,3.3,No,Next Day Air,No,No,2,Debit Card,Quarterly
1340,24,Male,Coat,Outerwear,83,Hawaii,L,Green,Summer,3.6,Yes,Next Day Air,No,No,5,Debit Card,Quarterly
1341,68,Male,Sweater,Clothing,48,Georgia,M,Magenta,Fall,2.9,No,Store Pickup,Yes,Yes,6,Cash,Quarterly
1342,43,Female,Backpack,Accessories,58,Washington,L,Red,Summer,3.5,No,Free Shipping,No,No,6,Debit Card,Every 3 Months
1343,45,Male,Dress,Clothing,70,Oregon,S,Olive,Fall,3.8,No,Store Pickup,No,No,8,PayPal,Quarterly
1344,64,Female,Jeans,Clothing,51,New Hampshire,S,Purple,Fall,4.7,No,Standard,No,No,9,Debit Card,Every 3 Months
1345,54,Female,Pants,Clothing,70,Ohio,L,Brown,Spring,3.8,No,2-Day Shipping,No,No,27,Cash,Monthly
1346,31,Female,Sunglasses,Accessories,79,Massachusetts,XL,Beige,Spring,3.5,No,2-Day Shipping,Yes,Yes,10,Debit Card,Quarterly
1347,34,Male,Belt,Accessories,71,Illinois,S,Gold,Summer,3.1,No,Standard,No,No,27,Bank Transfer,Bi-Weekly
1348,51,Male,Blouse,Clothing,74,West Virginia,L,Cyan,Spring,5.0,Yes,Store Pickup,Yes,Yes,10,Cash,Annually
1349,35,Male,Hat,Accessories,71,Wyoming,M,Green,Spring,3.8,No,Next Day Air,No,No,19,Venmo,Monthly
1350,18,Male,Shoes,Footwear,72,Hawaii,S,Silver,Summer,3.7,Yes,Store Pickup,No,No,13,Venmo,Quarterly
1351,43,Female,Shorts,Clothing,72,South Dakota,M,Brown,Summer,,No,Standard,Yes,Yes,13,Credit Card,Annually
1352,22,Female,Pants,Clothing,39,Minnesota,M,Brown,Summer,4.0,No,Express,No,No,10,Bank Transfer,Annually
1353,68,Male,Scarf,Accessories,62,Oklahoma,L,Cyan,Spring,3.4,Yes,2-Day Shipping,Yes,Yes,12,Debit Card,Every 3 Months
1354,47,Male,Shoes,Footwear,66,Colorado,M,Green,Spring,4.5,No,Express,No,No,3,Venmo,Annually
1355,30,Female,Sandals,Footwear,59,Mississippi,M,Charcoal,Winter,3.9,No,Store Pickup,No,No,5,PayPal,Annually
1356,34,Male,Skirt,Clothing,98,Connecticut,M,Charcoal,Fall,3.8,No,2-Day Shipping,No,No,27,Credit Card,Quarterly
1357,18,Male,Belt,Accessories,54,South Dakota,L,Orange,Summer,3.0,No,2-Day Shipping,No,No,22,Bank Transfer,Fortnightly
1358,28,Male,Boots,Footwear,31,Maryland,XL,Blue,Spring,3.6,No,2-Day Shipping,Yes,Yes,19,Debit Card,Monthly
1359,59,Female,Shirt,Clothing,59,Indiana,M,Brown,Summer,3.6,No,Express,No,No,23,PayPal,Quarterly
1360,70,Male,Dress,Clothing,77,Ohio,M,Teal,Winter,3.8,Yes,Standard,No,No,18,Debit Card,Fortnightly
1361,55,Female,Coat,Outerwear,54,West Virginia,XL,Beige,Winter,2.4,No,Next Day Air,Yes,Yes,13,Bank Transfer,Quarterly
1362,43,Male,T-shirt,Clothing,63,Kentucky,S,Black,Winter,3.2,Yes,Next Day Air,No,No,14,PayPal,Every 3 Months
1363,38,Female,Gloves,Accessories,56,Oklahoma,L,Black,Spring,3.5,No,Express,No,No,3,Credit Card,Quarterly
1364,30,Male,Shoes,Footwear,59,Ohio,M,Olive,Summer,4.0,No,Free Shipping,No,No,15,Cash,Quarterly
1365,70,Male,T-shirt,Clothing,48,Missouri,L,Purple,Spring,2.5,No,Free Shipping,Yes,Yes,9,Cash,Every 3 Months
1366,41,Male,Handbag,Accessories,75,South Dakota,M,Purple,Winter,4.6,No,2-Day Shipping,No,No,20,PayPal,Quarterly
1367,70,Male,Belt,Accessories,98,Connecticut,M,Purple,Spring,4.5,Yes,Express,Yes,Yes,10,Credit Card,Monthly
1368,65,Male,Boots,Footwear,53,Utah,M,Black,Fall,3.1,Yes,Standard,Yes,Yes,18,Debit Card,Monthly
1369,18,Male,Shoes,Footwear,45,Massachusetts,S,Green,Summer,5.0,Yes,2-Day Shipping,No,No,7,Debit Card,Annually
1370,34,Male,Shoes,Footwear,59,Arizona,S,Peach,Fall,3.8,Yes,Store Pickup,No,No,2,PayPal,Annually
1371,34,Male,T-shirt,Clothing,87,Wyoming,XL,Purple,Winter,,Yes,Next Day Air,Yes,Yes,6,Venmo,Annually
1372,43,Female,Backpack,Accessories,53,Rhode Island,M,Green,Summer,4.1,No,2-Day Shipping,No,No,8,Cash,Quarterly
1373,43,Male,Jacket,Outerwear,74,South Dakota,S,Turquoise,Spring,3.9,No,2-Day Shipping,No,No,9,Bank Transfer,Annually
1374,70,Female,Sunglasses,Accessories,42,Delaware,M,Teal,Fall,3.8,No,Next Day Air,No,No,4,Bank Transfer,Every 3 Months
1375,28,Female,Backpack,Accessories,86,Pennsylvania,M,Silver,Fall,3.1,No,Next Day Air,Yes,Yes,15,Debit Card,Every 3 Months
1376,47,Male,Shorts,Clothing,53,Ohio,M,Silver,Spring,3.4,No,Standard,No,No,20,PayPal,Monthly
1377,53,Female,Boots,Footwear,70,Virginia,S,Yellow,Spring,3.9,Yes,Standard,Yes,Yes,16,PayPal,Fortnightly
1378,44,Female,T-shirt,Clothing,45,Maine,L,Silver,Fall,4.2,No,Free Shipping,No,No,8,Credit Card,Quarterly
1379,46,Female,T-shirt,Clothing,44,Washington,L,Orange,Fall,4.6,No,Free Shipping,No,No,10,Cash,Quarterly
1380,28,Male,Coat,Outerwear,74,Oklahoma,M,Indigo,Spring,3.3,Yes,Store Pickup,Yes,Yes,5,Cash,Annually
1381,46,Male,Coat,Outerwear,70,Illinois,L,Indigo,Fall,3.6,No,Store Pickup,Yes,Yes,20,Venmo,Fortnightly
1382,52,Male,Coat,Outerwear,82,Hawaii,M,Teal,Summer,3.2,No,Next Day Air,No,No,14,Debit Card,Annually
1383,49,Male,Gloves,Accessories,30,Virginia,M,Gray,Spring,4.4,No,Next Day Air,Yes,Yes,15,Credit Card,Quarterly
1384,53,Female,Jeans,Clothing,43,North Carolina,XL,Peach,Fall,3.5,No,Express,Yes,Yes,42,Bank Transfer,Weekly
1385,65,Female,Hat,Accessories,46,Colorado,XL,Maroon,Fall,3.4,No,Standard,Yes,Yes,8,Bank Transfer,Quarterly
1386,58,Male,Dress,Clothing,66,Connecticut,M,Indigo,Spring,3.7,Yes,Free Shipping,No,No,8,Debit Card,Annually
1387,45,Female,Boots,Footwear,42,Tennessee,M,Magenta,Fall,2.6,No,Free Shipping,No,No,9,Credit Card,Quarterly
1388,26,Male,Belt,Accessories,55,Florida,M,Blue,Spring,4.1,No,Express,No,No,9,Bank Transfer,Annually
1389,35,Female,Hoodie,Clothing,48,Hawaii,M,Purple,Fall,3.5,No,2-Day Shipping,No,No,7,Venmo,Annually
1390,41,Male,Pants,Clothing,62,New Mexico,L,Black,Winter,5.0,Yes,Store Pickup,No,No,6,PayPal,Annually
1391,48,Female,Sweater,Clothing,46,Utah,S,Black,Winter,3.3,No,Free Shipping,No,No,17,Credit Card,Monthly
1392,37,Female,Boots,Footwear,44,Kentucky,XL,Gold,Summer,3.5,No,2-Day Shipping,Yes,Yes,23,Credit Card,Bi-Weekly
1393,30,Male,Handbag,Accessories,62,North Dakota,L,Olive,Summer,4.4,No,Standard,No,No,3,Debit Card,Quarterly
1394,26,Male,Dress,Clothing,76,Oklahoma,S,Gray,Spring,4.2,No,Next Day Air,Yes,Yes,19,Bank Transfer,Monthly
1395,19,Female,Shorts,Clothing,71,New Mexico,L,Violet,Winter,4.3,No,2-Day Shipping,No,No,31,PayPal,Monthly
1396,40,Male,Shorts,Clothing,76,Ohio,L,White,Summer,3.5,No,2-Day Shipping,Yes,Yes,10,PayPal,Quarterly
1397,22,Male,Socks,Clothing,84,Idaho,M,Indigo,Winter,3.0,Yes,Standard,No,No,15,Venmo,Every 3 Months
1398,29,Female,Coat,Outerwear,65,New York,M,Yellow,Winter,5.0,No,Free Shipping,No,No,5,Cash,Quarterly
1399,38,Female,Hat,Accessories,87,Alabama,L,Blue,Summer,4.1,No,Store Pickup,Yes,Yes,5,PayPal,Every 3 Months
1400,24,Male,Jeans,Clothing,70,Oregon,XL,Brown,Fall,3.8,No,2-Day Shipping,Yes,Yes,14,Cash,Annually
1401,50,Male,Boots,Footwear,51,South Carolina,M,Green,Summer,4.1,Yes,Store Pickup,Yes,Yes,17,PayPal,Fortnightly
1402,55,Male,Hoodie,Clothing,53,South Carolina,L,White,Fall,2.9,Yes,2-Day Shipping,Yes,Yes,6,Bank Transfer,Quarterly
1403,36,Female,Shorts,Clothing,66,Alaska,L,Maroon,Spring,3.4,Yes,2-Day Shipping,Yes,Yes,5,Bank Transfer,Annually
1404,37,Male,Handbag,Accessories,71,Virginia,XL,Purple,Winter,3.1,No,Next Day Air,Yes,Yes,19,Cash,Quarterly
1405,52,Male,Sweater,Clothing,60,Michigan,S,Pink,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,21,Venmo,Monthly
1406,33,Male,Sunglasses,Accessories,41,California,M,Maroon,Fall,2.9,No,2-Day Shipping,No,No,15,Bank Transfer,Monthly
1407,32,Female,Sneakers,Footwear,73,Nebraska,L,White,Winter,4.1,No,Express,Yes,Yes,17,PayPal,Quarterly
1408,62,Male,Jacket,Outerwear,50,New Hampshire,S,White,Winter,4.3,No,Express,No,No,8,Debit Card,Quarterly
1409,57,Female,Sweater,Clothing,63,Massachusetts,M,Magenta,Winter,4.4,No,Store Pickup,Yes,Yes,8,Credit Card,Quarterly
1410,53,Female,Hat,Accessories,64,Pennsylvania,M,Purple,Fall,4.0,Yes,2-Day Shipping,Yes,Yes,4,Credit Card,Every 3 Months
1411,58,Female,Shirt,Clothing,37,Nevada,M,Peach,Winter,3.8,No,Store Pickup,Yes,Yes,14,Debit Card,Quarterly
1412,18,Female,Handbag,Accessories,85,Hawaii,L,Orange,Winter,3.5,No,Express,Yes,Yes,9,PayPal,Annually
1413,64,Female,Skirt,Clothing,58,New York,S,Blue,Summer,4.0,No,2-Day Shipping,Yes,Yes,5,Bank Transfer,Every 3 Months
1414,50,Female,Backpack,Accessories,38,Indiana,L,Cyan,Fall,3.7,No,2-Day Shipping,Yes,Yes,10,Cash,Annually
1415,59,Male,Socks,Clothing,65,Colorado,M,Yellow,Summer,2.6,Yes,2-Day Shipping,Yes,Yes,14,Bank Transfer,Every 3 Months
